0,xgb,1,AvalonFP_RDkitFP_AtomPairFP_MorganFP,0.921715792,0.919456636,"[0.9154374537155985, 0.9262755349017331, 0.914348701939753, 0.9308014755197853]","[0.9219455501425856, 0.9113572082473663, 0.9221798445063811, 0.9223439426581576]",362.9406111,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,1,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.916912018,0.913363647,"[0.9115155591155713, 0.9170850448805721, 0.9105665839536808, 0.9284808853118711]","[0.9034317074619773, 0.9079754601226994, 0.9213463667035618, 0.9207010555126485]",172.2919273,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,2,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.910785907,0.911084362,"[0.91171407933361, 0.9039473866966679, 0.9092513840969269, 0.918230778505687]","[0.903441890453271, 0.9068051201671892, 0.9097610252443757, 0.92432941112751]",170.746362,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,4,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.913620991,0.917682214,"[0.909923617194584, 0.9109434653367707, 0.9072547679358826, 0.9263621151271753]","[0.9195930447650759, 0.9079514658782952, 0.917921837303227, 0.9252625098102893]",171.7742839,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,8,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.900712663,0.920031068,"[0.8879440945817489, 0.8902170963364993, 0.9069634247049735, 0.9177260362519862]","[0.9100958599818121, 0.9156408250648441, 0.9204262072092496, 0.9339613779406042]",171.4900646,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,16,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.918831846,0.918260449,"[0.9094495027720279, 0.9208853868974716, 0.9273186464622233, 0.9176738483096866]","[0.9067533672596524, 0.9099291836485992, 0.9227408354646207, 0.9336184104030648]",172.8736444,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
