smiles,PActivity
CCCCNC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,5.06
CCN(CC)C(=O)c1ccc2c(c1)nc(Nc1ccc(Oc3ccccc3)cc1)n2CCN1CCCCC1,5.05
CC(C)NC(=O)NC1(c2ccccc2)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,5.05
COc1ccc(COc2nn(CCN(C(C)C)C(C)C)c3ccc([N+](=O)[O-])cc23)cc1,5.05
O=S(=O)(NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5.05
C/C=C/C=C\CC/C=C/C=C/C(=O)NCC(C)C,5.04
CCN(CC)S(=O)(=O)N/C(=N\C)N1CC(c2cccnc2)C(c2ccc(Cl)cc2)=N1,5.04
CCC/C=C\C#C/C=C\C=C\CC/C=C/C=C/C(=O)NCC(C)C,5.04
O=C(Cc1ccccc1)NC(CCc1ccccc1)NC(=O)Cc1ccccc1,5.03
COc1cc(C)cc2oc(=O)c(Cc3ccc(Cl)cc3)cc12,5.03
CCCCNC(=O)c1oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc2c1C,5.03
CCOc1ccc(Cc2nc3cc(C(=O)NCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,5.02
Cc1c(C(=O)NC2CCN(C(=O)NC(C)C)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,5.01
CCOc1ccccc1CNC(=O)c1oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc2c1C,5
O=C(Cc1ccccc1)NC(NC(=O)Cc1ccccc1)c1ccccc1,5
CC1(C)Oc2cc(CNC34CC5CC(CC(C5)C3)C4)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21,5
CCCCCCCC(C)(C)c1cc(OC)c2cc(Cc3ccccc3OC)c(=O)oc2c1,5
O=C(CCCCCCCCCCCCCCCOc1cccc(O)c1)Nc1ccc(O)cc1,5
COc1cc(C(=O)O)cc(OC)c1-c1cc(C)cc(C)c1,5
COCCn1c(Cc2ccc(Cl)c(Cl)c2)nc2cc(C(F)(F)F)ccc21,5
O=C(NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5
O=C(CCCCCCCCCCOc1cc(O)cc(O)c1)NCCO,5
O=C(CCCCCCCCCCOc1cc(O)cc(O)c1)NC1CC1,5
O=C(CCCCCCCCCCOc1cc(O)cc(O)c1)NCC1CC1,5
Cc1ccc(C2c3cccn3-c3ccccc3N2C(=O)CN(C(=O)C2CCCC2)C2CC2)cc1,5
CC1CC(C)CN(S(=O)(=O)c2ccc(F)c(C(=O)NC(c3ccccc3)c3ccccc3)c2)C1,5
O=C(Nc1ccccc1Oc1ccccc1)c1ccc(S(=O)(=O)N2CCc3ccccc32)cc1,5
COc1ccccc1NC(=O)C(C)Sc1nc(-c2ccc(C)cc2)nc2c1COC(C)(C)C2,5
CCOc1ccc(Nc2nc3cc(C(=O)N(CC)CC)ccc3n2CCN2CCCCC2)cc1,4.98
CCCCCCc1ccc(OCCCCCCCCCCC(=O)OCC(O)CO)cc1O,4.98
CC(C)=CCC[C@]1(C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)CC[C@@]2(C)[C@H]1CC[C@H]1Cc3c([nH]c4ccccc34)[C@@]12C,4.97
O=C(NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1)c1ccccc1,4.97
O=C(NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1)Oc1ccccc1,4.97
NS(=O)(=O)NCC1CCC(CNc2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,4.97
O=C(Cc1ccc(Cl)cc1)NC(NC(=O)Cc1ccc(Cl)cc1)c1ccccc1F,4.96
Cc1c(C(=O)N[C@H]2CCCN(S(C)(=O)=O)C2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.96
O=C(Cc1ccccc1)NC(NC(=O)Cc1ccccc1)c1ccc(F)cc1,4.96
CC(C)C(=O)N[C@H]1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1,4.96
O=C(Cc1ccccc1)NC(NC(=O)Cc1ccccc1)c1ccccc1C(F)(F)F,4.93
O=C(NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1)c1ccno1,4.92
Cc1c(C(=O)NN)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.92
Nc1ccc(C(NC(=O)Cc2ccccc2)NC(=O)Cc2ccccc2)cc1,4.9
O=C(Cc1ccccc1)NC(NC(=O)Cc1ccccc1)c1cccc(F)c1,4.9
Cc1c(C(=O)NCCCCNCc2ccccc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.9
C[C@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@H]3[C@H](/C=C/c3ccc(-c4cccnc4)cn3)[C@H]12,4.89
CCCCCCCN(Cc1ccc(N(CC)CC)cc1)S(=O)(=O)c1ccc(C(C)C)cc1,4.89
COc1cccc(Cc2cc3c(OC)cc(CBr)cc3oc2=O)c1,4.88
CC(C)(C)OC(=O)N1CCC(Nc2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,4.87
CC(C)(C)OC(=O)NC1(c2ccccc2)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,4.86
CCOc1ccc(Cc2nc3cc(C(=O)Nc4ccccc4)ccc3n2CCC(C)C)cc1,4.84
CCNC(=O)NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1,4.83
CC1(C)Oc2cc(N3C4CC5CC3CC(C4)O5)cc(O)c2[C@@H]2C[C@@H](O)CC[C@H]21,4.83
CC1(C)Oc2cc(CN3C4CC5CC3CC(C4)O5)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21,4.82
CC1(C)Oc2cc(C(=O)NC3C4CC5CC(C4)CC3C5)cc(O)c2[C@@H]2C[C@@H](O)CC[C@H]21,4.82
O=C(NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1)C1CCOCC1,4.82
COCC(=O)NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1,4.81
Cc1c(C(=O)N2CCC(NC(=O)Nc3ccc(N(C)C)cc3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.79
CCCCCCNc1ccc(S(=O)(=O)NCC2CC2)c(C(F)(F)F)c1,4.78
CCC(=O)NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1,4.78
CN(C)c1ccc(/C=C2\N=C3SCCCN3C2=O)cc1,4.78
O=C(NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1)c1ccon1,4.77
Cc1c(C(=O)N2CCC(NC(=O)NCc3ccccc3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.77
Cc1c(C(=O)NC2CCCCC2)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12,4.76
CCOc1ccc(Cc2nc3cc(C(=O)NCCOCCOCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,4.76
CCCCCC(NC(=O)Cc1ccccc1)NC(=O)Cc1ccccc1,4.74
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2)c1-c1ccccc1,4.74
Cc1ccc(CNC(=O)c2oc3ccc(S(=O)(=O)N4CC(C)CC(C)C4)cc3c2C)cc1,4.72
CCN(CC)c1ccc(CN[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1,4.7
CC1(C)Oc2cc(C(=O)N3C4CC5CC3CC(C4)O5)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21,4.7
CC1(C)Oc2cc(CNC3C4CC5CC(C4)CC3C5)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21,4.7
Cc1c(C(=O)N2CCC(NC(=O)NC(C)(C)C)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.7
Cc1c(C(=O)N2CCC(NC(=O)Nc3ccc(F)cc3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.7
Cc1c(C(=O)N2CCC(NC(=O)NC3CCCCC3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.7
CC(C)(C)NC(=O)NC1(c2ccccc2)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,4.7
CC(C)(C)NC(=O)C1(c2ccccc2)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,4.7
CC(=O)NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1,4.69
CCOc1ccc(Cc2nc3cc(N)ccc3n2CCC(C)C)cc1,4.68
O=C(NC1CC1)c1cnn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.68
N#CC1(C(=O)NC2CCCOc3c2nn(-c2ccccc2Cl)c3-c2ccc(Cl)cc2)CC1,4.67
O=C(NN1CCOCC1)C1=NN(c2ccc(Cl)cc2Cl)C(c2ccc(Cl)cc2)C1.O=S(=O)(O)O,4.66
CC#CC#CC/C=C\CCC/C=C/C=C/C(=O)NCC(C)C,4.65
COc1ccccc1CNC(=O)c1oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc2c1C,4.64
Cc1c(C(=O)NC2CCCc3ccccc32)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12,4.64
CN1C(=N)NC(=O)/C1=C/c1cccc(OCc2ccc(Cl)cc2)c1,4.64
CCN1CCc2c(nn(-c3ccccc3Cl)c2-c2ccc(Cl)cc2)C1=O,4.63
CC1(C)Oc2cc(C(=O)N3C4CC5CC3CC(C4)O5)cc(O)c2[C@@H]2C[C@@H](O)CC[C@H]21,4.6
CC1(C)Oc2cc(CNC34CC5CC(CC(C5)C3)C4)cc(O)c2[C@@H]2C[C@@H](O)CC[C@H]21,4.6
CC1(C)Oc2cc(CNC3C4CC5CC(C4)CC3C5)cc(O)c2[C@@H]2C[C@@H](O)CC[C@H]21,4.6
CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCNc2c3c(nc4ccccc24)CCCC3)cc1,4.57
O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,4.55
Cc1nc(-c2ccccc2)c(-c2ccccc2)n1CCCCCCNC(=O)Oc1ccccc1F,4.55
CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCOCCOCCNc2c3c(nc4ccccc24)CCCC3)cc1,4.54
CN1CCN(NC(=O)c2cnn(-c3ccc(Cl)cc3Cl)c2-c2ccc(Br)cc2)CC1,4.52
CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCNc2c3c(nc4ccccc24)CCCC3)cc1,4.51
Cc1c(C(=O)NCCCCCCCCNCc2ccccc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.51
CC1(C)Oc2cc(C(=O)NC34CC5CC(CC(C5)C3)C4)cc(O)c2[C@@H]2C[C@@H](O)CC[C@H]21,4.46
O=C(Cc1ccccc1)NC(NC(=O)Cc1ccccc1)c1ccccc1F,4.45
CCCCC(NC(=O)Cc1ccccc1)NC(=O)Cc1ccccc1,4.44
CC(C)CNC(=O)/C=C/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2,4.42
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,4.37
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCc1ccccc1,4.36
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)c2)c1,4.3
O=C(Nc1ccc(Cl)cc1)Nc1cccc(Nc2cccc(N3CCCC3)n2)c1,4.28
CS(=O)(=O)CC(=O)NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1,4.23
O=C1CCCN1C1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1,4.12
O=S(=O)(NCC1CC1)c1ccc(NC2CC2)cc1C(F)(F)F,4.06
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,4.02
Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,3.44
O=C(c1cccc(Cl)c1Cl)c1nc(CN2CCC(F)(F)CC2)c2ccccn12,9.52
Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cccc(C(F)(F)F)c2Cl)n1CC1CC1,9.39
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(Cl)c(C(C)(C)O)c2)n1,9.31
Cc1c(C(C)(C)C)s/c(=N\C(=O)c2ccccc2C(F)(F)F)n1CC1CC1,9.3
O=C(c1ccc2ncccc2c1)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,9.28
O=C(c1cccc(F)c1C(F)(F)F)c1nc(CN2CCOCC2)c2ccccn12,9.15
CCOc1ccc(Cc2nc3cc(N(C)S(=O)(=O)c4cccs4)ccc3n2CC2CCCCC2)nc1,9
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(OC)c(C(C)(C)O)c2)n1,9
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(F)c3cccnc23)n1,9
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(Cl)c(OCC(N)=O)c2)n1,9
Cn1c(C(C)(C)C)c/c(=N\C(=O)c2cccc(C(F)(F)F)c2F)n1CC1CCCC1,8.96
Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cccc(Br)c2)n1CC1CC1,8.92
COc1nc(NCCc2ccc(OC(F)F)cc2)nc(-c2ccc(Cl)c(C(C)(C)O)c2)n1,8.92
COc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)c(C)n1CC1CC1,8.92
O=C(c1ccc2[nH]ccc2c1)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,8.85
CC(C)(O)c1cc(-c2nc(NCCc3ccc(F)cc3)nc(OCF)n2)ccc1Cl,8.85
[2H]C([2H])([18F])Oc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(Cl)c(C(C)(C)O)c2)n1,8.85
O=C(Nc1cccc(C(F)(F)F)n1)c1nc(CN2CCC(F)(F)CC2)c2ccccn12,8.77
Cn1c(C(C)(C)C)c/c(=N\C(=O)c2cccc(C(F)(F)F)c2F)n1CC1CCC1,8.77
CCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2ccccc21,8.7
CCCCCCCCC/C=C/C=C/C(=O)NCC(C)(C)O,8.7
Cc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)c(C)n1CC1CC1,8.68
Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cc(C(F)(F)F)ccc2Cl)n1CC1CC1,8.68
CCOCCn1c(C)c(C(C)(C)C)s/c1=N\C(=O)c1cccc(C(F)(F)F)c1,8.64
CC(C)OCCn1/c(=N/C(=O)c2cccc(C(F)(F)F)c2F)cc(C(C)(C)C)n1C,8.59
COc1nc(NCCc2ccc(F)cc2)nc(-c2cccc(S(=O)(=O)NC3CC3)c2)n1,8.57
O=C(NCC1(CO)CCCC1)c1nc(CN2CCC(F)(F)CC2)n2ccccc12,8.52
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)n1,8.52
CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccc(N)cc3)c(O)nc12,8.5
O=C(c1cnc2ccccc2c1)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,8.47
Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cc(C(F)(F)F)ccc2F)n1CC1CC1,8.47
CCOC(=O)c1c(C)cc2nc(COC(=O)NCCO)n(-c3ccccc3S(=O)(=O)NC)c(=O)c2c1C,8.46
CCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2ccc(F)cc21,8.46
Cn1c(C(C)(C)C)c/c(=N\C(=O)c2cccc(C(F)(F)F)c2Cl)n1CC1CC1,8.43
CCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2cc(C(C)C)ccc21,8.43
CCOCCn1/c(=N/C(=O)c2cccc(C(F)(F)F)c2F)cc(C(C)(C)C)n1C,8.43
COc1nc(NCCc2ccc(OCF)cc2)nc(-c2ccc(Cl)c(C(C)(C)O)c2)n1,8.41
O=C(c1cccc2[nH]ncc12)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,8.4
COc1nc(NCCc2ccc(F)cc2)nc(-c2cc3ccccc3s2)n1,8.4
COc1nc(NCCc2ccc(OC(F)F)cc2)nc(-c2cccc(OC)c2C(C)(C)O)n1,8.4
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(Cl)c(S(=O)(=O)NC3CC3)c2)n1,8.4
CCCNc1cnn(C2CC(C)(C)CC(C)(C)C2)c(=O)c1Br,8.32
O=C(c1cccc(Cl)c1Cl)c1nc(CN2CCOCC2)c2ccccn12,8.3
COc1nc(NCCc2ccc(F)cc2)nc(-c2cc3ccccc3o2)n1,8.3
CCCNc1cnn(C2CC(C)(C)CC(C)(C)C2)c(=O)c1Cl,8.27
O=C(c1ccc2cnccc2n1)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,8.26
Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cccc(OC(F)(F)F)c2)n1CC1CC1,8.24
O=C(Cn1nc(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2Cl)n1)N1CCCCC1,8.23
Cc1cccc(C(=O)N2CC[C@@](O)(c3ccccc3)[C@@H]3CCCC[C@@H]32)n1,8.21
O=C(c1ccncc1F)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,8.2
O=C(NC(C1CC1)C1CC1)c1nc(C2CC2)n2ccccc12,8.15
COc1nc(NCCc2ccc(F)cc2)nc(-c2cc3c(Cl)cccc3[nH]2)n1,8.15
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(F)c(C(C)(C)O)c2)n1,8.1
CC1(C)CC(n2ncc3c(cnn3CCN3CCOCC3)c2=O)CC(C)(C)C1,8.07
COc1nc(NCCc2ccc(F)cc2)nc(-c2cccc(C(C)(C)O)c2)n1,8.05
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc3c(c2)OCO3)n1,8.05
COc1nc(NCCc2ccc(OC(F)(F)F)cc2)nc(-c2ccc(OC)c(C(C)(C)O)c2)n1,8.05
COc1nc(NCCc2ccc(OCF)cc2)nc(-c2ccc(OC)c(C(C)(C)O)c2)n1,8.05
CCCCCN1C(=O)/C(=C/NC2CCCCC2)C(=O)c2ccc(C)cc21,8.04
Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cc(C(F)(F)F)ccc2N(C)C)n1CC1CC1,8.03
CC(C)(C)c1c/c(=N\C(=O)c2cccc(C(F)(F)F)c2)n(CC2CC2)s1,8.02
COCCn1c(C)c(C(C)(C)C)s/c1=N\C(=O)c1cccc(C(F)(F)F)c1,8
CCOC(=O)COc1cc(-c2nc(NCCc3ccc(F)cc3)nc(OC)n2)ccc1Cl,8
COc1nc(NCCc2ccc(F)cc2)nc(-c2cccc(C(C)=O)c2F)n1,8
Cc1ccc(C(=O)N2CC[C@@](O)(c3ccccc3)[C@@H]3CCCC[C@@H]32)cn1,7.97
O=C(c1ccon1)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,7.96
Cc1c(C(=O)/N=c2\cc(C(C)(C)C)n(C)n2CC2CC2)cccc1C(F)(F)F,7.96
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(OC)c(OC)c2)n1,7.96
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccnc3ccccc23)n1,7.96
COc1nc(NCCc2ccc(OC(F)F)cc2)nc(-c2ccc(Cl)c(OCC(N)=O)c2)n1,7.96
Cc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cc(-c2ccccc2)n1Cc1ccc(Cl)cc1,7.96
O=C(c1ccc(C2CC2)nc1)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,7.92
O=C(c1ccc(C(F)(F)F)nc1)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,7.92
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(OC)c(S(=O)(=O)NC3CC3)c2)n1,7.92
COc1nc(NCCc2ccc(F)cc2)nc(-c2cc3cc(F)ccc3[nH]2)n1,7.92
COC(=O)CCc1cccc(-c2nc(NCCc3ccc(F)cc3)nc(OC)n2)c1,7.92
COc1ccc2oc(-c3nc(NCCc4ccc(F)cc4)nc(OC)n3)cc2c1,7.92
COc1nc(NCCc2ccc(OC(F)(F)F)cc2)nc(-c2ccc(Cl)c(C(C)(C)O)c2)n1,7.92
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ncccc21,7.92
CCCCCOc1c(OC)ccc2cc(C(=O)Nc3ccccc3N)c(O)nc12,7.9
Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cccc(C(F)(F)F)c2)n1CC1CC1,7.89
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(SC)cc2)n1,7.85
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc3c(c2)OCCO3)n1,7.85
COc1nc(NCCc2ccc(F)cc2)nc(-c2cc3cc(Cl)ccc3[nH]2)n1,7.85
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc3cc[nH]c3c2)n1,7.85
O=C(c1ccc(OCC(F)(F)F)nc1)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,7.8
CN1CCOC[C@H]1C(=O)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,7.8
Cc1c(C(C)(C)C)s/c(=N\S(=O)(=O)c2cccc3ccccc23)n1CC1CC1,7.8
COc1cccc2c(C(=O)NC34CC5CC(CC(C5)C3)C4)cn(CCN3CCOCC3)c12,7.8
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(C(C)(C)O)c(OC)c2)n1,7.77
COc1nc(NCCc2ccc(F)cc2)nc(-c2cc3cc(Br)ccc3[nH]2)n1,7.77
COc1nc(NCCc2ccc(F)cc2)nc(-c2cccc3cccnc23)n1,7.77
CN(C)c1cnn(C2CC(C)(C)CC(C)(C)C2)c(=O)c1Cl,7.77
CCCn1ncc2c(=O)n(C3CC(C)(C)CC(C)(C)C3)ncc21,7.77
Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cccc(N(C)C)c2)n1CC1CC1,7.77
COc1nc(NCCc2ccc(OC(F)F)cc2)nc(-c2cccc(C(C)(C)O)c2)n1,7.74
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(Cl)c(OCCCNS(C)(=O)=O)c2)n1,7.74
COCc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCC2)c2ccccc12,7.72
CCCCOc1c(OC)ccc2cc(C(=O)NC(C)CCC)c(=O)oc12,7.72
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(OC)c(C#N)c2)n1,7.72
CCCCCOc1c(OC)ccc2cc(NC(=O)Cc3ccc4c(c3)OCO4)c(O)nc12,7.7
Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cccc(Cl)c2)n1CC1CC1,7.7
CCCCOc1c(OC)ccc2cc(C(=O)NC(CC)CC)c(=O)oc12,7.7
COc1nc(NCCc2ccc(F)cc2)nc(-c2cccc3cnccc23)n1,7.7
CN(C)CCN(C)c1cnn(C2CC(C)(C)CC(C)(C)C2)c(=O)c1Cl,7.7
CC(C)(C)CNC(=O)c1nc(C2CC2)n2ccccc12,7.68
O=C(N[C@H](c1ccccn1)C(F)(F)F)c1nc(N2CCOCC2)n2ccccc12,7.68
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(Cl)c(O)c2)n1,7.68
COc1ccc2[nH]c(-c3nc(NCCc4ccc(F)cc4)nc(OC)n3)cc2c1,7.68
COc1nc(NCCc2ccc(F)cc2)nc(-c2cncc3ccccc23)n1,7.68
CCC(O)(CC)c1cccc(-c2nc(NCCc3ccc(F)cc3)nc(OC)n2)c1,7.68
CCCCOc1c(OC)ccc2cc(C(=O)NC3CCCCC3)c(=O)oc12,7.66
Cc1cccc(C(=O)/N=c2\sc(C(C)(C)C)c(C)n2CC2CC2)c1,7.66
CC1(C)CC(n2ncc(NCCN3CCOCC3)c(Br)c2=O)CC(C)(C)C1,7.65
COc1nc(NCCc2ccc(F)cc2)nc(-c2cc3cc(Cl)ccc3o2)n1,7.64
COc1nc(NCCc2ccc(OC(F)F)cc2)nc(-c2cccc(S(=O)(=O)NC3CC3)c2)n1,7.64
Cn1c(C(C)(C)C)c/c(=N\C(=O)c2cc(C(F)(F)F)ccc2F)n1CC1CC1,7.64
COc1cccc(C(=O)/N=c2\sc(C(C)(C)C)c(C)n2CC2CC2)c1,7.62
Cc1c(C(C)C)o/c(=N\C(=O)c2cccc(C(F)(F)F)c2)n1CC1CC1,7.62
COc1nc(NCCc2ccc(F)cc2)nc(-c2cc3cc(C)ccc3[nH]2)n1,7.62
COc1nc(NCCc2ccc(OC(F)F)cc2)nc(-c2cc3c(Cl)cccc3[nH]2)n1,7.62
COc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(CO)c(S(=O)(=O)NC3CC3)c2)n1,7.6
Cc1s/c(=N\C(=O)c2cccc(C(F)(F)F)c2)n(CC2CC2)c1C,7.6
CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3c[nH]c4ccccc34)c(O)nc12,7.6
O=C(c1cn(CC(F)(F)F)cn1)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,7.59
O=C(NCC1CCC1)c1ncccc1NC(=O)c1cccc2ccccc12,7.59
COc1nc(NCCc2ccc(F)cc2)nc(-c2cc3cc(C#N)ccc3[nH]2)n1,7.57
COc1nc(NCCc2ccc(F)cc2)nc(-c2cccc3[nH]ccc23)n1,7.57
FC(F)(F)c1ccccc1-n1nc(-c2nnc(C3(C(F)(F)F)CCC3)s2)c(Cn2cncn2)c1-c1ccc(Br)cc1,7.56
CCCCOc1c(OC)ccc2cc(C(=O)NC(C)C(C)C)c(=O)oc12,7.55
CSc1cccc2c(C(=O)NC34CC5CC(CC(C5)C3)C4)cn(CCN3CCOCC3)c12,7.55
O=C(c1ncccn1)N1CC[C@@](O)(c2ccccc2)[C@@H]2CCCC[C@@H]21,7.54
COc1cccc(-c2nc(NCCc3ccc(F)cc3)nc(OC)n2)c1,7.54
COc1nc(NCCc2ccc(F)cc2)nc(-c2cccc([N+](=O)[O-])c2)n1,7.54
Cc1c(C(C)C)s/c(=N\C(=O)c2cccc(C(F)(F)F)c2)n1CC1CC1,7.54
