,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,128,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.740212096,0.5865997,0.721085957,0.600214893,16.58158278,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,256,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.723795647,0.616856155,0.719321073,0.593845806,17.97373319,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,512,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.697243449,0.642410974,0.776502598,0.562817399,16.20934224,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,1,MACCSFP_PharmacoErGFP_PubChemFP,0.685447078,0.63576248,0.755224175,0.601781902,13.25602555,0.701221515,0.627216466,0.707513102,0.624854778,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,2,MACCSFP_PharmacoErGFP_PubChemFP,0.697801005,0.628141075,0.677175874,0.652545068,10.41206813,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,4,MACCSFP_PharmacoErGFP_PubChemFP,0.707684891,0.636716099,0.716974927,0.620199199,11.72067976,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,8,MACCSFP_PharmacoErGFP_PubChemFP,0.706554869,0.599610742,0.693455427,0.658631506,12.81693339,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,16,MACCSFP_PharmacoErGFP_PubChemFP,0.694910979,0.639288557,0.638589673,0.670753525,15.06486225,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,32,MACCSFP_PharmacoErGFP_PubChemFP,0.700597903,0.609823663,0.713205887,0.619428338,8.083308935,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,64,MACCSFP_PharmacoErGFP_PubChemFP,0.682651057,0.650463668,0.664405439,0.663129552,16.19937778,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,128,MACCSFP_PharmacoErGFP_PubChemFP,0.728788203,0.600514863,0.726774274,0.594841682,9.536137104,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,256,MACCSFP_PharmacoErGFP_PubChemFP,0.713415053,0.628113006,0.710795169,0.604786098,10.17369223,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
